state,county,regular,fips,fips_county_name,match_score,match_method,county_lower
VA,Appomattox,4.2,51011,Appomattox County,100,exact,appomattox
VA,Arlington,4.447,51013,Arlington County,100,exact,arlington
VA,Augusta,4.183,51015,Augusta County,100,exact,augusta
VA,Bath,4.399,51017,Bath County,100,exact,bath
VA,Bedford,4.164,51019,Bedford County,100,exact,bedford
VA,Bedford City,4.082,51515,,100,manual,bedford city
VA,Bland,4.279,51021,Bland County,100,exact,bland
VA,Botetourt,4.277,51023,Botetourt County,100,exact,botetourt
VA,Bristol,4.16,51520,Bristol city,100,exact,bristol
VA,Brunswick,4.156,51025,Brunswick County,100,exact,brunswick
VA,Buchanan,4.076,51027,Buchanan County,100,exact,buchanan
VA,Buckingham,4.25,51029,Buckingham County,100,exact,buckingham
VA,Buena Vista City,4.274,51530,Buena Vista city,81,fuzzy,buena vista city
VA,Campbell,4.173,51031,Campbell County,100,exact,campbell
VA,Caroline,4.159,51033,Caroline County,100,exact,caroline
VA,Carroll,4.209,51035,Carroll County,100,exact,carroll
VA,Charles City,4.374,51036,Charles City County,100,exact,charles city
VA,Charlotte,4.224,51037,Charlotte County,100,exact,charlotte
VA,Charlottesville City,4.288,51540,Charlottesville city,86,fuzzy,charlottesville city
VA,Chesapeake City,4.323,51550,Chesapeake city,80,fuzzy,chesapeake city
VA,Chesterfield,4.242,51041,Chesterfield County,100,exact,chesterfield
VA,Clarke,4.18,51043,Clarke County,100,exact,clarke
VA,Clifton Forge City,4.285,51560,,100,manual,clifton forge city
VA,Colonial Heights City,4.221,51570,Colonial Heights city,86,fuzzy,colonial heights city
VA,Covington City,4.287,51580,Covington city,100,manual,covington city
VA,Craig,4.152,51045,Craig County,100,exact,craig
VA,Culpeper,4.161,51047,Culpeper County,100,exact,culpeper
VA,Cumberland,4.155,51049,Cumberland County,100,exact,cumberland
VA,Danville City,4.183,51590,Danville city,100,manual,danville city
VA,Dickenson,4.257,51051,Dickenson County,100,exact,dickenson
VA,Dinwiddie,4.205,51053,Dinwiddie County,100,exact,dinwiddie
VA,Emporia City,4.284,51595,Emporia city,100,manual,emporia city
VA,Essex,4.285,51057,Essex County,100,exact,essex
VA,Fairfax,4.463,51059,Fairfax County,100,exact,fairfax
VA,Fairfax City,4.414,51600,Fairfax city,100,manual,fairfax city
VA,Falls Church City,4.409,51610,Falls Church city,83,fuzzy,falls church city
VA,Fauquier,4.34,51061,Fauquier County,100,exact,fauquier
VA,Floyd,4.232,51063,Floyd County,100,exact,floyd
VA,Fluvanna,4.307,51065,Fluvanna County,100,exact,fluvanna
VA,Franklin,4.231,51067,Franklin County,100,exact,franklin
VA,Franklin City,4.273,51620,Franklin city,100,manual,franklin city
VA,Frederick,4.159,51069,Frederick County,100,exact,frederick
VA,Fredericksburg City,4.253,51630,Fredericksburg city,85,fuzzy,fredericksburg city
VA,Galax City,4.205,51640,Galax city,100,manual,galax city
VA,Giles,4.278,51071,Giles County,100,exact,giles
VA,Gloucester,4.235,51073,Gloucester County,100,exact,gloucester
VA,Goochland,4.332,51075,Goochland County,100,exact,goochland
VA,Grayson,4.183,51077,Grayson County,100,exact,grayson
VA,Greene,4.177,51079,Greene County,100,exact,greene
VA,Greensville,4.199,51081,Greensville County,100,exact,greensville
VA,Halifax,4.156,51083,Halifax County,100,exact,halifax
VA,Hampton City,4.332,51650,Hampton city,100,manual,hampton city
VA,Hanover,4.235,51085,Hanover County,100,exact,hanover
VA,Harrisonburg City,4.182,51660,Harrisonburg city,83,fuzzy,harrisonburg city
VA,Henrico,4.28,51087,Henrico County,100,exact,henrico
VA,Henry,4.108,51089,Henry County,100,exact,henry
VA,Highland,4.399,51091,Highland County,100,exact,highland
VA,Hopewell City,4.333,51670,Hopewell city,100,manual,hopewell city
VA,Isle of Wight,4.345,51093,Isle of Wight County,100,exact,isle of wight
VA,James City,4.339,51095,James City County,100,exact,james city
VA,King and Queen,4.295,51097,King and Queen County,100,exact,king and queen
VA,King George,4.123,51099,King George County,100,exact,king george
VA,King William,4.32,51101,King William County,100,exact,king william
VA,Lancaster,4.323,51103,Lancaster County,100,exact,lancaster
VA,Lee,4.227,51105,Lee County,100,exact,lee
VA,Lexington City,4.386,51678,Lexington city,100,manual,lexington city
VA,Loudoun,4.31,51107,Loudoun County,100,exact,loudoun
VA,Louisa,4.314,51109,Louisa County,100,exact,louisa
VA,Lunenburg,4.214,51111,Lunenburg County,100,exact,lunenburg
VA,Lynchburg City,4.179,51680,Lynchburg city,100,manual,lynchburg city
VA,Madison,4.124,51113,Madison County,100,exact,madison
VA,Manassas City,4.155,51683,Manassas city,100,manual,manassas city
VA,Martinsville City,4.116,51690,Martinsville city,83,fuzzy,martinsville city
VA,Mathews,4.266,51115,Mathews County,100,exact,mathews
VA,Mecklenburg,4.162,51117,Mecklenburg County,100,exact,mecklenburg
VA,Middlesex,4.353,51119,Middlesex County,100,exact,middlesex
VA,Montgomery,4.223,51121,Montgomery County,100,exact,montgomery
VA,Nelson,4.399,51125,Nelson County,100,exact,nelson
VA,New Kent,4.241,51127,New Kent County,100,exact,new kent
VA,Newport News City,4.343,51700,Newport News city,83,fuzzy,newport news city
VA,Norfolk City,4.349,51710,Norfolk city,100,manual,norfolk city
VA,Northampton,4.461,51131,Northampton County,100,exact,northampton
VA,Northumberland,4.307,51133,Northumberland County,100,exact,northumberland
VA,Norton City,4.189,51720,Norton city,100,manual,norton city
VA,Nottoway,4.208,51135,Nottoway County,100,exact,nottoway
VA,Orange,4.272,51137,Orange County,100,exact,orange
VA,Page,4.325,51139,Page County,100,exact,page
VA,Patrick,4.242,51141,Patrick County,100,exact,patrick
VA,Petersburg City,4.238,51730,Petersburg city,80,fuzzy,petersburg city
VA,Pittsylvania,4.282,51143,Pittsylvania County,100,exact,pittsylvania
VA,Poquoson City,4.429,51735,Poquoson city,100,manual,poquoson city
VA,Portsmouth City,4.374,51740,Portsmouth city,80,fuzzy,portsmouth city
VA,Powhatan,4.318,51145,Powhatan County,100,exact,powhatan
VA,Prince Edward,4.185,51147,Prince Edward County,100,exact,prince edward
VA,Prince George,4.212,51149,Prince George County,100,exact,prince george
VA,Prince William,4.255,51153,Prince William County,100,exact,prince william
VA,Pulaski,4.237,51155,Pulaski County,100,exact,pulaski
VA,Radford City,4.199,51750,Radford city,100,manual,radford city
VA,Rappahannock,4.399,51157,Rappahannock County,100,exact,rappahannock
VA,Richmond,4.279,51159,Richmond County,100,exact,richmond
VA,Richmond City,4.335,51760,Richmond city,100,manual,richmond city
VA,Roanoke,4.184,51161,Roanoke County,100,exact,roanoke
VA,Roanoke City,4.158,51770,Roanoke city,100,manual,roanoke city
VA,Rockbridge,4.244,51163,Rockbridge County,100,exact,rockbridge
VA,Rockingham,4.178,51165,Rockingham County,100,exact,rockingham
VA,Russell,4.331,51167,Russell County,100,exact,russell
VA,Salem,4.222,51775,Salem city,100,exact,salem
VA,Scott,4.255,51169,Scott County,100,exact,scott
VA,Shenandoah,4.286,51171,Shenandoah County,100,exact,shenandoah
VA,Smyth,4.243,51173,Smyth County,100,exact,smyth
VA,Southampton,4.286,51175,Southampton County,100,exact,southampton
VA,Spotsylvania,4.192,51177,Spotsylvania County,100,exact,spotsylvania
VA,Stafford,4.256,51179,Stafford County,100,exact,stafford
VA,Staunton City,4.15,51790,Staunton city,100,manual,staunton city
VA,Suffolk City,4.313,51800,Suffolk city,100,manual,suffolk city
VA,Surry,4.344,51181,Surry County,100,exact,surry
VA,Sussex,4.355,51183,Sussex County,100,exact,sussex
VA,Tazewell,4.3,51185,Tazewell County,100,exact,tazewell
VA,Virginia Beach City,4.361,51810,Virginia Beach city,85,fuzzy,virginia beach city
VA,Warren,4.08,51187,Warren County,100,exact,warren
VA,Washington,4.222,51191,Washington County,100,exact,washington
VA,Waynesboro City,4.189,51820,Waynesboro city,80,fuzzy,waynesboro city
VA,Westmoreland,4.278,51193,Westmoreland County,100,exact,westmoreland
VA,Winchester City,4.105,51840,Winchester city,80,fuzzy,winchester city
VA,Wise,4.282,51195,Wise County,100,exact,wise
VA,Wythe,4.205,51197,Wythe County,100,exact,wythe
VA,York,4.299,51199,York County,100,exact,york
VT,Addison,4.447,50001,Addison County,100,exact,addison
VT,Bennington,4.482,50003,Bennington County,100,exact,bennington
VT,Caledonia,4.542,50005,Caledonia County,100,exact,caledonia
VT,Chittenden,4.568,50007,Chittenden County,100,exact,chittenden
VT,Essex,4.682,50009,Essex County,100,exact,essex
VT,Franklin,4.582,50011,Franklin County,100,exact,franklin
VT,Grand Isle,4.593,50013,Grand Isle County,100,exact,grand isle
VT,Lamoille,4.586,50015,Lamoille County,100,exact,lamoille
VT,Orange,4.6,50017,Orange County,100,exact,orange
VT,Orleans,4.572,50019,Orleans County,100,exact,orleans
VT,Rutland,4.515,50021,Rutland County,100,exact,rutland
VT,Washington,4.552,50023,Washington County,100,exact,washington
VT,Windham,4.502,50025,Windham County,100,exact,windham
VT,Windsor,4.545,50027,Windsor County,100,exact,windsor
WA,Adams,5.479,53001,Adams County,100,exact,adams
WA,Asotin,5.082,53003,Asotin County,100,exact,asotin
WA,Benton,5.42,53005,Benton County,100,exact,benton
WA,Chelan,5.64,53007,Chelan County,100,exact,chelan
WA,Clallam,5.873,53009,Clallam County,100,exact,clallam
WA,Clark,5.744,53011,Clark County,100,exact,clark
WA,Columbia,5.524,53013,Columbia County,100,exact,columbia
WA,Cowlitz,5.799,53015,Cowlitz County,100,exact,cowlitz
WA,Douglas,5.534,53017,Douglas County,100,exact,douglas
WA,Ferry,5.549,53019,Ferry County,100,exact,ferry
WA,Franklin,5.393,53021,Franklin County,100,exact,franklin
WA,Garfield,5.566,53023,Garfield County,100,exact,garfield
WA,Grant,5.557,53025,Grant County,100,exact,grant
WA,Grays Harbor,5.916,53027,Grays Harbor County,100,exact,grays harbor
WA,Island,5.73,53029,Island County,100,exact,island
WA,Jefferson,6.129,53031,Jefferson County,100,exact,jefferson
WA,King,6.022,53033,King County,100,exact,king
WA,Kitsap,5.881,53035,Kitsap County,100,exact,kitsap
WA,Kittitas,5.67,53037,Kittitas County,100,exact,kittitas
WA,Klickitat,5.702,53039,Klickitat County,100,exact,klickitat
WA,Lewis,5.743,53041,Lewis County,100,exact,lewis
WA,Lincoln,5.467,53043,Lincoln County,100,exact,lincoln
WA,Mason,6.017,53045,Mason County,100,exact,mason
WA,Okanogan,5.59,53047,Okanogan County,100,exact,okanogan
WA,Pacific,6.154,53049,Pacific County,100,exact,pacific
WA,Pend Oreille,5.497,53051,Pend Oreille County,100,exact,pend oreille
WA,Pierce,5.864,53053,Pierce County,100,exact,pierce
WA,San Juan,6.602,53055,San Juan County,100,exact,san juan
WA,Skagit,5.632,53057,Skagit County,100,exact,skagit
WA,Skamania,6.049,53059,Skamania County,100,exact,skamania
WA,Snohomish,5.843,53061,Snohomish County,100,exact,snohomish
WA,Spokane,5.385,53063,Spokane County,100,exact,spokane
WA,Stevens,5.422,53065,Stevens County,100,exact,stevens
WA,Thurston,5.806,53067,Thurston County,100,exact,thurston
WA,Wahkiakum,6.249,53069,Wahkiakum County,100,exact,wahkiakum
WA,Walla Walla,5.559,53071,Walla Walla County,100,exact,walla walla
WA,Whatcom,5.71,53073,Whatcom County,100,exact,whatcom
WA,Whitman,5.459,53075,Whitman County,100,exact,whitman
WA,Yakima,5.527,53077,Yakima County,100,exact,yakima
WI,Adams,4.579,55001,Adams County,100,exact,adams
WI,Ashland,4.241,55003,Ashland County,100,exact,ashland
WI,Barron,4.2,55005,Barron County,100,exact,barron
WI,Bayfield,4.244,55007,Bayfield County,100,exact,bayfield
WI,Brown,4.553,55009,Brown County,100,exact,brown
WI,Buffalo,4.099,55011,Buffalo County,100,exact,buffalo
WI,Burnett,4.107,55013,Burnett County,100,exact,burnett
WI,Calumet,4.576,55015,Calumet County,100,exact,calumet
WI,Chippewa,4.086,55017,Chippewa County,100,exact,chippewa
WI,Clark,4.337,55019,Clark County,100,exact,clark
WI,Columbia,4.552,55021,Columbia County,100,exact,columbia
WI,Crawford,4.284,55023,Crawford County,100,exact,crawford
WI,Dane,4.623,55025,Dane County,100,exact,dane
WI,Dodge,4.641,55027,Dodge County,100,exact,dodge
WI,Door,4.601,55029,Door County,100,exact,door
WI,Douglas,4.176,55031,Douglas County,100,exact,douglas
WI,Dunn,4.161,55033,Dunn County,100,exact,dunn
WI,Eau Claire,4.093,55035,Eau Claire County,100,exact,eau claire
WI,Florence,4.592,55037,Florence County,100,exact,florence
WI,Fond du Lac,4.512,55039,Fond du Lac County,100,exact,fond du lac
WI,Forest,4.398,55041,Forest County,100,exact,forest
WI,Grant,4.357,55043,Grant County,100,exact,grant
WI,Green,4.622,55045,Green County,100,exact,green
WI,Green Lake,4.641,55047,Green Lake County,100,exact,green lake
WI,Iowa,4.481,55049,Iowa County,100,exact,iowa
WI,Iron,4.388,55051,Iron County,100,exact,iron
WI,Jackson,4.416,55053,Jackson County,100,exact,jackson
WI,Jefferson,4.563,55055,Jefferson County,100,exact,jefferson
WI,Juneau,4.585,55057,Juneau County,100,exact,juneau
WI,Kenosha,4.66,55059,Kenosha County,100,exact,kenosha
WI,Kewaunee,4.564,55061,Kewaunee County,100,exact,kewaunee
WI,La Crosse,4.238,55063,La Crosse County,100,exact,la crosse
WI,Lafayette,4.395,55065,Lafayette County,100,exact,lafayette
WI,Langlade,4.51,55067,Langlade County,100,exact,langlade
WI,Lincoln,4.458,55069,Lincoln County,100,exact,lincoln
WI,Manitowoc,4.516,55071,Manitowoc County,100,exact,manitowoc
WI,Marathon,4.554,55073,Marathon County,100,exact,marathon
WI,Marinette,4.54,55075,Marinette County,100,exact,marinette
WI,Marquette,4.654,55077,Marquette County,100,exact,marquette
WI,Menominee,4.999,55078,Menominee County,100,exact,menominee
WI,Milwaukee,4.604,55079,Milwaukee County,100,exact,milwaukee
WI,Monroe,4.347,55081,Monroe County,100,exact,monroe
WI,Oconto,4.547,55083,Oconto County,100,exact,oconto
WI,Oneida,4.564,55085,Oneida County,100,exact,oneida
WI,Outagamie,4.52,55087,Outagamie County,100,exact,outagamie
WI,Ozaukee,4.725,55089,Ozaukee County,100,exact,ozaukee
WI,Pepin,4.161,55091,Pepin County,100,exact,pepin
WI,Pierce,4.134,55093,Pierce County,100,exact,pierce
WI,Polk,4.189,55095,Polk County,100,exact,polk
WI,Portage,4.613,55097,Portage County,100,exact,portage
WI,Price,4.332,55099,Price County,100,exact,price
WI,Racine,4.61,55101,Racine County,100,exact,racine
WI,Richland,4.456,55103,Richland County,100,exact,richland
WI,Rock,4.6,55105,Rock County,100,exact,rock
WI,Rusk,4.243,55107,Rusk County,100,exact,rusk
WI,Sauk,4.552,55111,Sauk County,100,exact,sauk
WI,Sawyer,4.282,55113,Sawyer County,100,exact,sawyer
WI,Shawano,4.39,55115,Shawano County,100,exact,shawano
WI,Sheboygan,4.554,55117,Sheboygan County,100,exact,sheboygan
WI,Saint Croix,4.148,55109,St. Croix County,84,fuzzy,saint croix
WI,Taylor,4.214,55119,Taylor County,100,exact,taylor
WI,Trempealeau,4.242,55121,Trempealeau County,100,exact,trempealeau
WI,Vernon,4.317,55123,Vernon County,100,exact,vernon
WI,Vilas,4.557,55125,Vilas County,100,exact,vilas
WI,Walworth,4.567,55127,Walworth County,100,exact,walworth
WI,Washburn,4.192,55129,Washburn County,100,exact,washburn
WI,Washington,4.709,55131,Washington County,100,exact,washington
WI,Waukesha,4.635,55133,Waukesha County,100,exact,waukesha
WI,Waupaca,4.493,55135,Waupaca County,100,exact,waupaca
WI,Waushara,4.596,55137,Waushara County,100,exact,waushara
WI,Winnebago,4.558,55139,Winnebago County,100,exact,winnebago
WI,Wood,4.603,55141,Wood County,100,exact,wood
WV,Barbour,4.546,54001,Barbour County,100,exact,barbour
WV,Berkeley,4.301,54003,Berkeley County,100,exact,berkeley
WV,Boone,4.282,54005,Boone County,100,exact,boone
WV,Braxton,4.417,54007,Braxton County,100,exact,braxton
WV,Brooke,4.407,54009,Brooke County,100,exact,brooke
WV,Cabell,4.459,54011,Cabell County,100,exact,cabell
WV,Calhoun,4.689,54013,Calhoun County,100,exact,calhoun
WV,Clay,4.216,54015,Clay County,100,exact,clay
WV,Doddridge,4.566,54017,Doddridge County,100,exact,doddridge
WV,Fayette,4.432,54019,Fayette County,100,exact,fayette
WV,Gilmer,4.274,54021,Gilmer County,100,exact,gilmer
WV,Grant,4.532,54023,Grant County,100,exact,grant
WV,Greenbrier,4.083,54025,Greenbrier County,100,exact,greenbrier
WV,Hampshire,4.471,54027,Hampshire County,100,exact,hampshire
WV,Hancock,4.477,54029,Hancock County,100,exact,hancock
WV,Hardy,4.531,54031,Hardy County,100,exact,hardy
WV,Harrison,4.422,54033,Harrison County,100,exact,harrison
WV,Jackson,4.488,54035,Jackson County,100,exact,jackson
WV,Jefferson,4.41,54037,Jefferson County,100,exact,jefferson
WV,Kanawha,4.48,54039,Kanawha County,100,exact,kanawha
WV,Lewis,4.296,54041,Lewis County,100,exact,lewis
WV,Lincoln,4.499,54043,Lincoln County,100,exact,lincoln
WV,Logan,4.608,54045,Logan County,100,exact,logan
WV,Marion,4.388,54049,Marion County,100,exact,marion
WV,Marshall,4.366,54051,Marshall County,100,exact,marshall
WV,Mason,4.464,54053,Mason County,100,exact,mason
WV,McDowell,4.427,54047,McDowell County,100,exact,mcdowell
WV,Mercer,4.393,54055,Mercer County,100,exact,mercer
WV,Mineral,4.462,54057,Mineral County,100,exact,mineral
WV,Mingo,4.432,54059,Mingo County,100,exact,mingo
WV,Monongalia,4.493,54061,Monongalia County,100,exact,monongalia
WV,Monroe,3.999,54063,Monroe County,100,exact,monroe
WV,Morgan,4.509,54065,Morgan County,100,exact,morgan
WV,Nicholas,4.497,54067,Nicholas County,100,exact,nicholas
WV,Ohio,4.429,54069,Ohio County,100,exact,ohio
WV,Pendleton,4.579,54071,Pendleton County,100,exact,pendleton
WV,Pleasants,4.406,54073,Pleasants County,100,exact,pleasants
WV,Pocahontas,4.399,54075,Pocahontas County,100,exact,pocahontas
WV,Preston,4.487,54077,Preston County,100,exact,preston
WV,Putnam,4.519,54079,Putnam County,100,exact,putnam
WV,Raleigh,4.512,54081,Raleigh County,100,exact,raleigh
WV,Randolph,4.39,54083,Randolph County,100,exact,randolph
WV,Ritchie,4.454,54085,Ritchie County,100,exact,ritchie
WV,Roane,4.399,54087,Roane County,100,exact,roane
WV,Summers,4.109,54089,Summers County,100,exact,summers
WV,Taylor,4.401,54091,Taylor County,100,exact,taylor
WV,Tucker,4.491,54093,Tucker County,100,exact,tucker
WV,Tyler,4.499,54095,Tyler County,100,exact,tyler
WV,Upshur,4.49,54097,Upshur County,100,exact,upshur
WV,Wayne,4.464,54099,Wayne County,100,exact,wayne
WV,Webster,4.624,54101,Webster County,100,exact,webster
WV,Wetzel,4.525,54103,Wetzel County,100,exact,wetzel
WV,Wirt,4.299,54105,Wirt County,100,exact,wirt
WV,Wood,4.456,54107,Wood County,100,exact,wood
WV,Wyoming,4.263,54109,Wyoming County,100,exact,wyoming
WY,Albany,4.366,56001,Albany County,100,exact,albany
WY,Big Horn,4.481,56003,Big Horn County,100,exact,big horn
WY,Campbell,4.553,56005,Campbell County,100,exact,campbell
WY,Carbon,4.452,56007,Carbon County,100,exact,carbon
WY,Converse,4.415,56009,Converse County,100,exact,converse
WY,Crook,4.238,56011,Crook County,100,exact,crook
WY,Fremont,4.662,56013,Fremont County,100,exact,fremont
WY,Goshen,4.032,56015,Goshen County,100,exact,goshen
WY,Hot Springs,4.592,56017,Hot Springs County,100,exact,hot springs
WY,Johnson,4.296,56019,Johnson County,100,exact,johnson
WY,Laramie,4.309,56021,Laramie County,100,exact,laramie
WY,Lincoln,4.563,56023,Lincoln County,100,exact,lincoln
WY,Natrona,4.373,56025,Natrona County,100,exact,natrona
WY,Niobrara,4.299,56027,Niobrara County,100,exact,niobrara
WY,Park,4.779,56029,Park County,100,exact,park
WY,Platte,4.673,56031,Platte County,100,exact,platte
WY,Sheridan,4.585,56033,Sheridan County,100,exact,sheridan
WY,Sublette,4.463,56035,Sublette County,100,exact,sublette
WY,Sweetwater,4.435,56037,Sweetwater County,100,exact,sweetwater
WY,Teton,4.749,56039,Teton County,100,exact,teton
WY,Uinta,4.548,56041,Uinta County,100,exact,uinta
WY,Washakie,4.532,56043,Washakie County,100,exact,washakie
WY,Weston,4.412,56045,Weston County,100,exact,weston
